"1 _ 1",,,"1 _ 2",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0,96","19,75282","4,581","0,96","0,6868045","4,581375","0,96","0,5044937","4,581375","0,96","0,6144841","4,581125","0,96","0,8618037","4,581125","0,96","0,2396901","4,5815","0,96","0,2419154","4,5815","0,96","0,1098315","4,581375",,,
"0,97","19,81544","4,631","0,97","0,7034938","4,631375","0,97","0,5218188","4,631125","0,97","0,5469322","4,63125","0,97","0,9015401","4,631125","0,97","0,245889","4,6315","0,97","0,234127","4,631375","0,97","0,108242","4,631375",,,
"0,98","19,87457","4,681125","0,98","0,7217725","4,68125","0,98","0,5331039","4,681125","0,98","0,4787445","4,681125","0,98","0,9417534","4,68125","0,98","0,2516111","4,6815","0,98","0,2293587","4,68125","0,98","0,1022021","4,681125",,,
"0,99","19,92671","4,73125","0,99","0,7392566","4,73125","0,99","0,5405744","4,731375","0,99","0,4353523","4,731125","0,99","0,9754499","4,73125","0,99","0,2565384","4,731375","0,99","0,2280871","4,73125","0,99","0,09822845","4,73125",,,
"1","19,97391","4,781","1","0,7573764","4,78125","1","0,5485217","4,78125","1","0,4202525","4,781","1","1,009941","4,781","1","0,2621015","4,781375","1","0,2309481","4,7815","1","0,1002947","4,781375",,,
"1,01","20,01921","4,831","1,01","0,7769267","4,831375","1,01","0,5485217","4,83125","1,01","0,4142126","4,831125","1,01","1,046816","4,831","1,01","0,2689362","4,831625","1,01","0,2365112","4,831375","1,01","0,1058578","4,83125",,,
"1,02","20,06133","4,88125","1,02","0,7974307","4,88125","1,02","0,5421638","4,881125","1,02","0,4143715","4,881125","1,02","1,077493","4,881375","1,02","0,2748171","4,8815","1,02","0,2435048","4,88125","1,02","0,1138051","4,881125",,,
"1,03","20,0963","4,931125","1,03","0,8177757","4,93125","1,03","0,5350113","4,9315","1,03","0,4207293","4,931125","1,03","1,107693","4,93125","1,03","0,2797445","4,93125","1,03","0,2495448","4,93125","1,03","0,1244545","4,931375",,,
"1,04","20,12396","4,981","1,04","0,8352597","4,981375","1,04","0,5207062","4,981375","1,04","0,4210472","4,981125","1,04","1,143456","4,981125","1,04","0,2861023","4,981375","1,04","0,254631","4,981375","1,04","0,1330376","4,981375",,,
"1,05","20,14717","5,031","1,05","0,8436839","5,03125","1,05","0,4989306","5,03125","1,05","0,4162788","5,03125","1,05","1,177947","5,031125","1,05","0,2924601","5,0315","1,05","0,2582868","5,031375","1,05","0,1371702","5,03125",,,
"1,06","20,16862","5,08125","1,06","0,8443196","5,08125","1,06","0,4777908","5,081375","1,06","0,4143715","5,081125","1,06","1,213709","5,08125","1,06","0,2964338","5,0815","1,06","0,2617836","5,081125","1,06","0,1417796","5,08125",,,
"1,07","20,1904","5,13125","1,07","0,8435249","5,131125","1,07","0,4507701","5,1315","1,07","0,4091263","5,131125","1,07","1,253446","5,13125","1,07","0,2999306","5,13125","1,07","0,2644857","5,13125","1,07","0,1473427","5,13125",,,
"1,08","20,21265","5,181125","1,08","0,8411407","5,1815","1,08","0,418663","5,1815","1,08","0,4051526","5,181","1,08","1,291434","5,181125","1,08","0,3035863","5,181375","1,08","0,2662341","5,181375","1,08","0,149409","5,181375",,,
"1,09","20,23602","5,231125","1,09","0,8328755","5,231375","1,09","0,3927549","5,231375","1,09","0,4103979","5,231375","1,09","1,331965","5,23125","1,09","0,3066063","5,2315","1,09","0,2676646","5,23125","1,09","0,1475016","5,231375",,,
"1,1","20,26097","5,28125","1,1","0,8188884","5,281125","1,1","0,3655752","5,281375","1,1","0,4146894","5,28125","1,1","1,38092","5,281375","1,1","0,3089905","5,281375","1,1","0,2697309","5,28125","1,1","0,1451174","5,28125",,,
"1,11","20,28894","5,33125","1,11","0,7963181","5,331125","1,11","0,330925","5,331625","1,11","0,4151662","5,331","1,11","1,428445","5,33125","1,11","0,3110568","5,33125","1,11","0,2700488","5,331375","1,11","0,1419385","5,331375",,,
"1,12","20,32169","5,381125","1,12","0,7594426","5,381375","1,12","0,2996127","5,381375","1,12","0,4207293","5,381125","1,12","1,474539","5,38125","1,12","0,3118515","5,38125","1,12","0,2678235","5,3815","1,12","0,1386007","5,3815",,,
"1,13","20,35634","5,431125","1,13","0,7093747","5,43125","1,13","0,272433","5,431375","1,13","0,4231135","5,43125","1,13","1,528581","5,43125","1,13","0,3110568","5,431375","1,13","0,2649625","5,431375","1,13","0,1379649","5,431375",,,
"1,14","20,3894","5,481375","1,14","0,6561279","5,481125","1,14","0,2442996","5,48125","1,14","0,4175504","5,48125","1,14","1,585325","5,481375","1,14","0,3118515","5,481375","1,14","0,2609889","5,481125","1,14","0,143528","5,48125",,,
"1,15","20,41944","5,53125","1,15","0,60304","5,531","1,15","0,2257029","5,5315","1,15","0,415802","5,531125","1,15","1,642227","5,531375","1,15","0,3147125","5,53125","1,15","0,2565384","5,531375","1,15","0,1537005","5,5315",,,
"1,16","20,44757","5,581125","1,16","0,5496343","5,581375","1,16","0,2164841","5,5815","1,16","0,4134178","5,581125","1,16","1,707236","5,581125","1,16","0,3178914","5,581375","1,16","0,2527237","5,581375","1,16","0,1653035","5,581375",,,
"1,17","20,47698","5,63125","1,17","0,4957517","5,63125","1,17","0,207901","5,63125","1,17","0,4030863","5,631375","1,17","1,777331","5,63125","1,17","0,3205935","5,6315","1,17","0,2503395","5,6315","1,17","0,1764297","5,631375",,,
"1,18","20,50718","5,681376","1,18","0,4396439","5,68125","1,18","0,2055168","5,68125","1,18","0,3943443","5,68125","1,18","1,84981","5,681376","1,18","0,3225009","5,68125","1,18","0,2471606","5,68125","1,18","0,1856486","5,681376",,,
"1,19","20,53467","5,731375","1,19","0,3794034","5,731125","1,19","0,2085368","5,7315","1,19","0,386556","5,731125","1,19","1,930078","5,731375","1,19","0,3234545","5,73125","1,19","0,2444585","5,731375","1,19","0,193119","5,7315",,,
"1,2","20,5574","5,78125","1,2","0,3245672","5,78125","1,2","0,2066294","5,7815","1,2","0,3751119","5,781125","1,2","2,011617","5,78125","1,2","0,324885","5,781375","1,2","0,2436638","5,7815","1,2","0,2013842","5,7815",,,
"1,21","20,57711","5,83125","1,21","0,2861023","5,83125","1,21","0,2077421","5,83125","1,21","0,3682772","5,83125","1,21","2,087752","5,83125","1,21","0,3269514","5,8315","1,21","0,2419154","5,831375","1,21","0,2063115","5,831375",,,
"1,22","20,59857","5,881375","1,22","0,2625783","5,881125","1,22","0,2145767","5,881125","1,22","0,3654162","5,88125","1,22","2,167702","5,8815","1,22","0,3282229","5,881375","1,22","0,2387365","5,881375","1,22","0,2029737","5,88125",,,
"1,23","20,62368","5,931376","1,23","0,2466838","5,93125","1,23","0,2169609","5,931376","1,23","0,3582636","5,931125","1,23","2,251466","5,931376","1,23","0,3269514","5,93125","1,23","0,237147","5,9315","1,23","0,1947085","5,9315",,,
"1,24","20,65229","5,98125","1,24","0,2379417","5,981375","1,24","0,2193451","5,981375","1,24","0,3547668","5,981125","1,24","2,335231","5,98125","1,24","0,324885","5,981375","1,24","0,2368291","5,9815","1,24","0,1883507","5,981375",,,
"1,25","20,68329","6,03125","1,25","0,2344449","6,03125","1,25","0,2288818","6,03125","1,25","0,3555616","6,031375","1,25","2,430757","6,031375","1,25","0,3245672","6,031375","1,25","0,2331734","6,031625","1,25","0,1846949","6,031375",,,
"1,26","20,71571","6,081375","1,26","0,2331734","6,08125","1,26","0,2360344","6,08125","1,26","0,3499985","6,08125","1,26","2,539317","6,081375","1,26","0,3256798","6,0815","1,26","0,2277692","6,08125","1,26","0,187556","6,081125",,,
"1,27","20,74877","6,131375","1,27","0,2349218","6,131125","1,27","0,2392133","6,13125","1,27","0,3433228","6,131125","1,27","2,64581","6,131375","1,27","0,3282229","6,13125","1,27","0,2276103","6,131375","1,27","0,202179","6,131375",,,
"1,28","20,78358","6,181125","1,28","0,2408028","6,181376","1,28","0,2452533","6,181376","1,28","0,3420512","6,181125","1,28","2,749443","6,181125","1,28","0,3320376","6,181376","1,28","0,2323786","6,1815","1,28","0,2209346","6,1815",,,
"1,29","20,82062","6,231125","1,29","0,2463659","6,23125","1,29","0,2482732","6,231125","1,29","0,3361702","6,231375","1,29","2,856572","6,231125","1,29","0,3352165","6,2315","1,29","0,237147","6,231375","1,29","0,2352397","6,23125",,,
"1,3","20,85702","6,28125","1,3","0,2500216","6,281125","1,3","0,2490679","6,281125","1,3","0,3304482","6,28125","1,3","2,966245","6,28125","1,3","0,3388723","6,281375","1,3","0,2419154","6,28125","1,3","0,2474785","6,281125",,,
"1,31","20,89198","6,33125","1,31","0,25479","6,33125","1,31","0,2551079","6,331375","1,31","0,3328323","6,33125","1,31","3,085295","6,33125","1,31","0,345548","6,33125","1,31","0,2474785","6,33125","1,31","0,2601942","6,33125",,,
"1,32","20,92616","6,381125","1,32","0,2613068","6,381375","1,32","0,2593994","6,381375","1,32","0,3344218","6,381125","1,32","3,217856","6,381125","1,32","0,3534953","6,381375","1,32","0,2527237","6,3815","1,32","0,2705256","6,3815",,,
"1,33","20,95874","6,430875","1,33","0,2657572","6,431376","1,33","0,2581278","6,43125","1,33","0,3328323","6,431376","1,33","3,357251","6,431","1,33","0,3595352","6,431376","1,33","0,2586047","6,4315","1,33","0,2725919","6,431376",,,
"1,34","20,98894","6,48125","1,34","0,269413","6,48125","1,34","0,2598763","6,481125","1,34","0,3353755","6,48125","1,34","3,506343","6,481375","1,34","0,363191","6,4815","1,34","0,2678235","6,481125","1,34","0,2686183","6,481125",,,
"1,35","21,01755","6,53125","1,35","0,2749761","6,53125","1,35","0,2613068","6,53125","1,35","0,3364881","6,53125","1,35","3,665924","6,531375","1,35","0,365893","6,53125","1,35","0,278155","6,53125","1,35","0,2636909","6,531375",,,
"1,36","21,04743","6,581125","1,36","0,2792676","6,581375","1,36","0,2574921","6,581375","1,36","0,3360113","6,581125","1,36","3,819625","6,581125","1,36","0,3650983","6,581375","1,36","0,2880096","6,581501","1,36","0,2617836","6,581501",,,
"1,37","21,07986","6,631001","1,37","0,2808571","6,631375","1,37","0,2582868","6,631125","1,37","0,3420512","6,631375","1,37","3,963311","6,631125","1,37","0,3595352","6,6315","1,37","0,3004074","6,631375","1,37","0,2657572","6,63125",,,
"1,38","21,11355","6,68125","1,38","0,284036","6,681376","1,38","0,2622604","6,68125","1,38","0,3457069","6,68125","1,38","4,106363","6,68125","1,38","0,3499985","6,681376","1,38","0,3153483","6,68125","1,38","0,2741814","6,681125",,,
"1,39","21,14582","6,73125","1,39","0,2880096","6,73125","1,39","0,2613068","6,731375","1,39","0,342528","6,731125","1,39","4,249732","6,731375","1,39","0,3372828","6,73125","1,39","0,328064","6,73125","1,39","0,2832413","6,731375",,,
"1,4","21,17602","6,781126","1,4","0,2891223","6,7815","1,4","0,2609889","6,78125","1,4","0,3447533","6,781126","1,4","4,3993","6,78125","1,4","0,322183","6,781375","1,4","0,3407796","6,7815","1,4","0,2954801","6,7815",,,
"1,41","21,20574","6,831","1,41","0,286897","6,831501","1,41","0,260512","6,83125","1,41","0,3499985","6,831375","1,41","4,563332","6,831125","1,41","0,3089905","6,831501","1,41","0,3566742","6,831375","1,41","0,3153483","6,831375",,,
"1,42","21,23722","6,881375","1,42","0,2851486","6,88125","1,42","0,2554258","6,88125","1,42","0,3511111","6,881375","1,42","4,72943","6,881375","1,42","0,2978643","6,8815","1,42","0,3727277","6,88125","1,42","0,3385544","6,88125",,,
"1,43","21,27091","6,93125","1,43","0,2837181","6,931376","1,43","0,2538363","6,931376","1,43","0,3550847","6,931125","1,43","4,887899","6,93125","1,43","0,2856255","6,93125","1,43","0,3860792","6,93125","1,43","0,3547668","6,931376",,,
"1,44","21,30636","6,98125","1,44","0,2829234","6,9815","1,44","0,2551079","6,98125","1,44","0,3600121","6,981","1,44","5,049864","6,98125","1,44","0,272433","6,981375","1,44","0,3980001","6,981375","1,44","0,3622373","6,981375",,,
"1,45","21,34228","7,031126","1,45","0,2824465","7,0315","1,45","0,2522469","7,03125","1,45","0,3606478","7,031375","1,45","5,212625","7,031126","1,45","0,260512","7,0315","1,45","0,4075368","7,031375","1,45","0,3635089","7,031375",,,
"1,46","21,3782","7,08125","1,46","0,281175","7,081375","1,46","0,2522469","7,08125","1,46","0,365893","7,08125","1,46","5,363623","7,081375","1,46","0,2503395","7,081375","1,46","0,409921","7,081125","1,46","0,3582636","7,081125",,,
"1,47","21,41269","7,131375","1,47","0,2773603","7,13125","1,47","0,2554258","7,13125","1,47","0,3765424","7,131125","1,47","5,506834","7,131375","1,47","0,2411207","7,13125","1,47","0,4056295","7,131375","1,47","0,3488859","7,131375",,,
"1,48","21,44416","7,181125","1,48","0,2732277","7,1815","1,48","0,2516111","7,181376","1,48","0,3829002","7,181","1,48","5,642255","7,181251","1,48","0,2336502","7,181251","1,48","0,398318","7,181376","1,48","0,3407796","7,181376",,,
"1,49","21,47293","7,231125","1,49","0,2692541","7,2315","1,49","0,2463659","7,23125","1,49","0,3911654","7,23125","1,49","5,762577","7,231125","1,49","0,2288818","7,2315","1,49","0,3871918","7,231375","1,49","0,3345807","7,23125",,,
"1,5","21,49773","7,281375","1,5","0,2646446","7,28125","1,5","0,2463659","7,28125","1,5","0,4019737","7,28125","1,5","5,871455","7,281375","1,5","0,2261798","7,281375","1,5","0,371774","7,28125","1,5","0,3296534","7,28125",,,
"1,51","21,5195","7,331375","1,51","0,2617836","7,33125","1,51","0,2442996","7,331375","1,51","0,4064242","7,331125","1,51","5,972703","7,33125","1,51","0,2261798","7,33125","1,51","0,3544489","7,331375","1,51","0,3274282","7,331375",,,
"1,52","21,53985","7,381125","1,52","0,2621015","7,381375","1,52","0,2423922","7,38125","1,52","0,4103979","7,381125","1,52","6,064097","7,38125","1,52","0,2291997","7,381375","1,52","0,336806","7,381375","1,52","0,3298124","7,3815",,,
"1,53","21,56003","7,431125","1,53","0,263373","7,4315","1,53","0,2455711","7,431251","1,53","0,4178683","7,431251","1,53","6,153742","7,431125","1,53","0,2336502","7,4315","1,53","0,3190041","7,431376","1,53","0,3369649","7,431376",,,
"1,54","21,58149","7,481375","1,54","0,2625783","7,48125","1,54","0,2427101","7,48125","1,54","0,4199346","7,481125","1,54","6,246408","7,481375","1,54","0,2384186","7,4815","1,54","0,3023148","7,481125","1,54","0,3488859","7,48125",,,
"1,55","21,60756","7,53125","1,55","0,260671","7,531126","1,55","0,2355576","7,531375","1,55","0,4197756","7,531","1,55","6,336212","7,53125","1,55","0,2427101","7,53125","1,55","0,2883275","7,53125","1,55","0,3582636","7,531375",,,
"1,56","21,63744","7,581","1,56","0,2598763","7,581375","1,56","0,237306","7,58125","1,56","0,4231135","7,581","1,56","6,424586","7,581125","1,56","0,2463659","7,581375","1,56","0,2760887","7,58125","1,56","0,3555616","7,58125",,,
"1,57","21,66685","7,631125","1,57","0,2609889","7,63125","1,57","0,2423922","7,631125","1,57","0,4202525","7,63125","1,57","6,513596","7,631125","1,57","0,2511342","7,6315","1,57","0,2652804","7,63125","1,57","0,3417333","7,631375",,,
"1,58","21,69339","7,681251","1,58","0,263373","7,681251","1,58","0,2450943","7,681125","1,58","0,4123052","7,681251","1,58","6,595453","7,681251","1,58","0,2573331","7,681376","1,58","0,2557437","7,681251","1,58","0,3256798","7,681251",,,
"1,59","21,71834","7,73125","1,59","0,2662341","7,731125","1,59","0,2524058","7,73125","1,59","0,4083315","7,731125","1,59","6,673177","7,73125","1,59","0,263373","7,731375","1,59","0,24875","7,73125","1,59","0,3102621","7,73125",,,
"1,6","21,74298","7,781126","1,6","0,2689362","7,781375","1,6","0,260512","7,78125","1,6","0,4000664","7,781126","1,6","6,755511","7,781126","1,6","0,2676646","7,7815","1,6","0,2435048","7,78125","1,6","0,295639","7,781375",,,
"1,61","21,76682","7,831125","1,61","0,2717972","7,831376","1,61","0,2649625","7,83125","1,61","0,386556","7,83125","1,61","6,836573","7,83125","1,61","0,2721151","7,831501","1,61","0,2395312","7,83125","1,61","0,2845128","7,83125",,,
"1,62","21,79162","7,88125","1,62","0,2757708","7,881125","1,62","0,2741814","7,881125","1,62","0,3773371","7,88125","1,62","6,915411","7,88125","1,62","0,2789497","7,881375","1,62","0,2395312","7,88125","1,62","0,2819697","7,88125",,,
"1,63","21,81943","7,931251","1,63","0,2813339","7,931125","1,63","0,2856255","7,931376","1,63","0,3654162","7,931","1,63","6,996473","7,931251","1,63","0,2867381","7,931251","1,63","0,243187","7,931251","1,63","0,2883275","7,931376",,,
"1,64","21,85059","7,981125","1,64","0,2880096","7,981375","1,64","0,2924601","7,98125","1,64","0,3472964","7,981125","1,64","7,071654","7,98125","1,64","0,2919833","7,9815","1,64","0,2476374","7,98125","1,64","0,2994537","7,98125",,,
"1,65","21,88365","8,031125","1,65","0,2975464","8,03125","1,65","0,3023148","8,031125","1,65","0,3341039","8,031375","1,65","7,136663","8,031125","1,65","0,2948443","8,031501","1,65","0,251929","8,031375","1,65","0,3097852","8,03125",,,
"1,66","21,9175","8,08125","1,66","0,3110568","8,081125","1,66","0,3131231","8,081125","1,66","0,3232956","8,08125","1,66","7,195155","8,08125","1,66","0,298659","8,0815","1,66","0,2559026","8,08125","1,66","0,3169378","8,081125",,,
"1,67","21,95199","8,13125","1,67","0,3274282","8,131001","1,67","0,3178914","8,13125","1,67","0,3102621","8,131125","1,67","7,240454","8,13125","1,67","0,3034274","8,131375","1,67","0,2597173","8,13125","1,67","0,3186862","8,131375",,,
"1,68","21,98807","8,181001","1,68","0,3441175","8,1815","1,68","0,3242493","8,181251","1,68","0,3051758","8,181126","1,68","7,269859","8,181126","1,68","0,30756","8,181376","1,68","0,2646446","8,181376","1,68","0,3153483","8,181376",,,
"1,69","22,02733","8,231126","1,69","0,3592173","8,231376","1,69","0,333786","8,231126","1,69","0,3050168","8,231376","1,69","7,297834","8,231126","1,69","0,3115336","8,231626","1,69","0,2710024","8,231376","1,69","0,3078779","8,231251",,,
"1,7","22,06707","8,28125","1,7","0,3714561","8,281125","1,7","0,3372828","8,28125","1,7","0,2999306","8,28125","1,7","7,322153","8,28125","1,7","0,3150304","8,281375","1,7","0,2768835","8,28125","1,7","0,2975464","8,281125",,,
"1,71","22,10156","8,331125","1,71","0,3825823","8,33125","1,71","0,3380775","8,331375","1,71","0,2970695","8,331125","1,71","7,329782","8,33125","1,71","0,3174146","8,3315","1,71","0,2819697","8,331375","1,71","0,2867381","8,33125",,,
"1,72","22,12874","8,381125","1,72","0,3937086","8,381375","1,72","0,3391902","8,381375","1,72","0,2975464","8,38125","1,72","7,316271","8,381125","1,72","0,3185272","8,381625","1,72","0,2872149","8,3815","1,72","0,2768835","8,381375",,,
"1,73","22,15163","8,431001","1,73","0,4046758","8,4315","1,73","0,3317197","8,431376","1,73","0,2938906","8,431376","1,73","7,267316","8,431126","1,73","0,3197988","8,431625","1,73","0,2923012","8,431376","1,73","0,2700488","8,431251",,,
"1,74","22,17356","8,481251","1,74","0,4151662","8,481251","1,74","0,3205935","8,481251","1,74","0,2916654","8,481251","1,74","7,158597","8,481376","1,74","0,3218651","8,481501","1,74","0,2959569","8,481251","1,74","0,2673467","8,481",,,
"1,75","22,19629","8,53125","1,75","0,4231135","8,531375","1,75","0,3131231","8,531375","1,75","0,2946854","8,531125","1,75","6,973902","8,53125","1,75","0,324885","8,53125","1,75","0,2991358","8,53125","1,75","0,269413","8,531375",,,
"1,76","22,21918","8,581","1,76","0,4262924","8,5815","1,76","0,3027916","8,5815","1,76","0,2943675","8,58125","1,76","6,69988","8,581125","1,76","0,3288587","8,581375","1,76","0,3026327","8,5815","1,76","0,2744993","8,58125",,,
"1,77","22,23984","8,631001","1,77","0,4237493","8,631375","1,77","0,2911886","8,63125","1,77","0,2946854","8,63125","1,77","6,354491","8,631001","1,77","0,333786","8,6315","1,77","0,3059705","8,631375","1,77","0,278155","8,63125",,,
