"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"5,98","11,96225","29,68125","5,98","0,1527468","29,68138","5,98","0,05229314","29,68125","5,98","0,02034505","29,68138","5,98","0,02559026","29,68138","5,98","0,1837413","29,68125","5,98","0,2198219","29,68125","5,98","0,2131462","29,68138","5,98","0,2250671","29,68125"
"5,99","11,94668","29,73125","5,99","0,1519521","29,73125","5,99","0,0518163","29,73125","5,99","0,01923243","29,73125","5,99","0,02447764","29,73125","5,99","0,1861254","29,73125","5,99","0,2202988","29,73125","5,99","0,2131462","29,73125","5,99","0,2266566","29,73125"
"6","11,93078","29,78125","6","0,1527468","29,78125","6","0,05022685","29,78125","6","0,0184377","29,78125","6","0,0243187","29,78125","6","0,1877149","29,78125","6","0,2214114","29,78125","6","0,2147357","29,78125","6","0,2258619","29,78125"
"6,01","11,9187","29,83113","6,01","0,1532237","29,83125","6,01","0,04911423","29,83113","6,01","0,01796087","29,83125","6,01","0,02479553","29,83113","6,01","0,1880328","29,83125","6,01","0,2223651","29,83125","6,01","0,216802","29,83113","6,01","0,2263387","29,83113"
"6,02","11,90964","29,88113","6,02","0,1535416","29,88113","6,02","0,04975001","29,88125","6,02","0,01764297","29,88125","6,02","0,02368291","29,88125","6,02","0,1872381","29,88113","6,02","0,222683","29,88113","6,02","0,2175967","29,88113","6,02","0,2290408","29,88125"
"6,03","11,89693","29,93138","6,03","0,1530647","29,93125","6,03","0,05102158","29,93138","6,03","0,01811981","29,93125","6,03","0,02193451","29,93125","6,03","0,1872381","29,93125","6,03","0,2222061","29,93125","6,03","0,2179146","29,93125","6,03","0,2293587","29,93125"
"6,04","11,88262","29,98125","6,04","0,1538595","29,98125","6,04","0,05372365","29,98125","6,04","0,02002716","29,98125","6,04","0,02352397","29,98125","6,04","0,1881917","29,98125","6,04","0,2218882","29,98125","6,04","0,2191861","29,98125","6,04","0,2271334","29,98125"
"6,05","11,87118","30,031","6,05","0,1546542","30,031","6,05","0,05737941","30,031","6,05","0,02082189","30,031","6,05","0,02765656","30,031","6,05","0,1888275","30,031","6,05","0,2223651","30,031","6,05","0,2214114","30,031","6,05","0,2269745","30,031"
"6,06","11,86037","30,08113","6,06","0,1543363","30,081","6,06","0,05865097","30,08113","6,06","0,01955032","30,08113","6,06","0,03004074","30,081","6,06","0,1905759","30,08113","6,06","0,2239545","30,081","6,06","0,2237956","30,08113","6,06","0,2261798","30,08113"
"6,07","11,84766","30,13113","6,07","0,1543363","30,13113","6,07","0,05737941","30,13113","6,07","0,01811981","30,13113","6,07","0,0298818","30,13113","6,07","0,1940727","30,13113","6,07","0,2261798","30,13113","6,07","0,2250671","30,13113","6,07","0,2234777","30,13125"
"6,08","11,83526","30,18113","6,08","0,155131","30,18113","6,08","0,05896886","30,18113","6,08","0,0184377","30,18113","6,08","0,02908707","30,18113","6,08","0,196139","30,18113","6,08","0,2266566","30,18113","6,08","0,225544","30,18113","6,08","0,2234777","30,18113"
"6,09","11,82143","30,231","6,09","0,1546542","30,23113","6,09","0,06167094","30,231","6,09","0,01875559","30,23113","6,09","0,02908707","30,23113","6,09","0,1969337","30,231","6,09","0,225544","30,23113","6,09","0,2247493","30,23113","6,09","0,2250671","30,23113"
"6,1","11,80522","30,281","6,1","0,1546542","30,281","6,1","0,06024043","30,281","6,1","0,01732508","30,281","6,1","0,0295639","30,281","6,1","0,1972516","30,281","6,1","0,2242724","30,281","6,1","0,2237956","30,281","6,1","0,2247493","30,281"
"6,11","11,78726","30,33113","6,11","0,1562436","30,33125","6,11","0,05896886","30,33113","6,11","0,01605352","30,33113","6,11","0,02924601","30,33125","6,11","0,1964569","30,33125","6,11","0,2234777","30,33125","6,11","0,2230008","30,33125","6,11","0,2261798","30,33125"
"6,12","11,7677","30,38125","6,12","0,1570384","30,38125","6,12","0,06103516","30,38125","6,12","0,01716614","30,38113","6,12","0,02924601","30,38113","6,12","0,196139","30,38125","6,12","0,2222061","30,38113","6,12","0,2218882","30,38113","6,12","0,2298355","30,38113"
"6,13","11,74752","30,43113","6,13","0,1571973","30,43113","6,13","0,0629425","30,43113","6,13","0,0184377","30,431","6,13","0,03147125","30,431","6,13","0,1985232","30,43113","6,13","0,2210935","30,43113","6,13","0,2202988","30,431","6,13","0,2303123","30,43113"
"6,14","11,72813","30,48113","6,14","0,1587868","30,48113","6,14","0,06246567","30,48125","6,14","0,01684825","30,48125","6,14","0,03306071","30,48125","6,14","0,1996358","30,48113","6,14","0,2218882","30,48113","6,14","0,2187093","30,48113","6,14","0,2279282","30,48113"
"6,15","11,70747","30,53125","6,15","0,1598994","30,53125","6,15","0,06135305","30,53125","6,15","0,01557668","30,53113","6,15","0,03226598","30,53125","6,15","0,1985232","30,531","6,15","0,2237956","30,53125","6,15","0,2182325","30,53125","6,15","0,2274513","30,53125"
"6,16","11,68664","30,58138","6,16","0,1579921","30,58138","6,16","0,06214778","30,58125","6,16","0,01732508","30,58125","6,16","0,0316302","30,58125","6,16","0,199159","30,58125","6,16","0,2247493","30,58138","6,16","0,2183914","30,58138","6,16","0,2269745","30,58138"
"6,17","11,67011","30,63113","6,17","0,1567205","30,63113","6,17","0,06262461","30,63113","6,17","0,02034505","30,63113","6,17","0,0316302","30,63113","6,17","0,2015432","30,63113","6,17","0,2258619","30,63113","6,17","0,2191861","30,63113","6,17","0,2242724","30,63113"
"6,18","11,65803","30,68125","6,18","0,1579921","30,68125","6,18","0,06262461","30,68125","6,18","0,02193451","30,68125","6,18","0,03083547","30,68125","6,18","0,2047221","30,68125","6,18","0,2263387","30,68125","6,18","0,2202988","30,68125","6,18","0,2231598","30,68125"
"6,19","11,6442","30,73125","6,19","0,1587868","30,73125","6,19","0,06262461","30,73113","6,19","0,020504","30,73125","6,19","0,03147125","30,73125","6,19","0,2088547","30,73125","6,19","0,2247493","30,73125","6,19","0,2206167","30,73125","6,19","0,222683","30,73125"
"6,2","11,6299","30,78125","6,2","0,1587868","30,78113","6,2","0,0629425","30,78113","6,2","0,01923243","30,78113","6,2","0,03385544","30,78125","6,2","0,2126694","30,78125","6,2","0,2222061","30,78125","6,2","0,2199809","30,78125","6,2","0,2210935","30,78125"
"6,21","11,61639","30,83125","6,21","0,1602173","30,83125","6,21","0,06373724","30,83125","6,21","0,01955032","30,83125","6,21","0,035127","30,83125","6,21","0,2142588","30,83125","6,21","0,2206167","30,83125","6,21","0,219504","30,83125","6,21","0,2218882","30,83125"
"6,22","11,60081","30,88125","6,22","0,1618067","30,88125","6,22","0,06484985","30,88125","6,22","0,01955032","30,88125","6,22","0,03480911","30,88125","6,22","0,2139409","30,88125","6,22","0,2202988","30,88125","6,22","0,2190272","30,88125","6,22","0,2258619","30,88125"
"6,23","11,58333","30,93125","6,23","0,1619657","30,93113","6,23","0,06564458","30,93125","6,23","0,01875559","30,93125","6,23","0,03401439","30,93125","6,23","0,2120336","30,93138","6,23","0,2222061","30,93125","6,23","0,2175967","30,93125","6,23","0,2298355","30,93125"
"6,24","11,566","30,98138","6,24","0,1606941","30,98125","6,24","0,06612142","30,98138","6,24","0,01811981","30,98125","6,24","0,0316302","30,98125","6,24","0,2091726","30,98138","6,24","0,2242724","30,98125","6,24","0,2160072","30,98138","6,24","0,2319018","30,98138"
"6,25","11,55043","31,03113","6,25","0,1594226","31,03113","6,25","0,06564458","31,03113","6,25","0,01796087","31,03113","6,25","0,0298818","31,03113","6,25","0,20806","31,03113","6,25","0,2239545","31,03113","6,25","0,2150536","31,03113","6,25","0,2333323","31,03113"
"6,26","11,53882","31,08138","6,26","0,1595815","31,08125","6,26","0,0650088","31,08125","6,26","0,01764297","31,08138","6,26","0,03083547","31,08138","6,26","0,20806","31,08125","6,26","0,2214114","31,08138","6,26","0,2144178","31,08138","6,26","0,2326965","31,08125"
"6,27","11,53183","31,13125","6,27","0,1603762","31,13125","6,27","0,0650088","31,13125","6,27","0,01875559","31,13125","6,27","0,0316302","31,13125","6,27","0,2067884","31,13125","6,27","0,2218882","31,13125","6,27","0,2150536","31,13125","6,27","0,2309481","31,13125"
"6,28","11,5269","31,18138","6,28","0,1606941","31,18138","6,28","0,06564458","31,18138","6,28","0,02113978","31,18138","6,28","0,0316302","31,18125","6,28","0,2056758","31,18138","6,28","0,2261798","31,18138","6,28","0,216643","31,18138","6,28","0,2311071","31,18138"
"6,29","11,51911","31,23125","6,29","0,1619657","31,23125","6,29","0,06771088","31,23125","6,29","0,02209345","31,23125","6,29","0,03353755","31,23125","6,29","0,2071063","31,23125","6,29","0,2287229","31,23125","6,29","0,2183914","31,23125","6,29","0,2325376","31,23125"
"6,3","11,50672","31,28125","6,3","0,1651446","31,28138","6,3","0,06882349","31,28138","6,3","0,02209345","31,28138","6,3","0,035127","31,28125","6,3","0,2102852","31,28125","6,3","0,2279282","31,28138","6,3","0,2187093","31,28125","6,3","0,2303123","31,28138"
"6,31","11,49035","31,33138","6,31","0,1683235","31,33138","6,31","0,06850561","31,33138","6,31","0,02272924","31,33138","6,31","0,03623962","31,33138","6,31","0,2128283","31,33138","6,31","0,2261798","31,33138","6,31","0,2187093","31,33138","6,31","0,2274513","31,33138"
"6,32","11,47366","31,38138","6,32","0,1689593","31,38138","6,32","0,06818771","31,38138","6,32","0,02352397","31,38138","6,32","0,03782908","31,38138","6,32","0,2152125","31,38138","6,32","0,2258619","31,38138","6,32","0,2187093","31,38125","6,32","0,2274513","31,38138"
"6,33","11,45665","31,43125","6,33","0,1694361","31,43125","6,33","0,06977717","31,43125","6,33","0,02368291","31,43125","6,33","0,03878276","31,43113","6,33","0,2174377","31,43125","6,33","0,2266566","31,43125","6,33","0,2190272","31,43113","6,33","0,2293587","31,43125"
"6,34","11,43885","31,48138","6,34","0,1702309","31,48125","6,34","0,07216135","31,48125","6,34","0,0243187","31,48125","6,34","0,03830592","31,48125","6,34","0,2190272","31,48125","6,34","0,228246","31,48125","6,34","0,219504","31,48125","6,34","0,2309481","31,48125"
"6,35","11,4212","31,53125","6,35","0,1691182","31,53125","6,35","0,07359187","31,53125","6,35","0,02511342","31,53125","6,35","0,03878276","31,53125","6,35","0,2182325","31,53125","6,35","0,2298355","31,53125","6,35","0,2199809","31,53125","6,35","0,2326965","31,53125"
"6,36","11,40134","31,58138","6,36","0,167052","31,58138","6,36","0,07359187","31,58125","6,36","0,0243187","31,58125","6,36","0,03957748","31,58138","6,36","0,2155304","31,58138","6,36","0,2295176","31,58125","6,36","0,2202988","31,58138","6,36","0,2349218","31,58138"
"6,37","11,3767","31,63125","6,37","0,1659393","31,63113","6,37","0,07168452","31,63113","6,37","0,02193451","31,63113","6,37","0,03878276","31,63113","6,37","0,2123515","31,63113","6,37","0,2274513","31,63125","6,37","0,2198219","31,63125","6,37","0,2361933","31,63113"
"6,38","11,34888","31,68125","6,38","0,1651446","31,68125","6,38","0,07120768","31,68138","6,38","0,020504","31,68125","6,38","0,03830592","31,68125","6,38","0,2094905","31,68138","6,38","0,2261798","31,68138","6,38","0,2182325","31,68125","6,38","0,237306","31,68138"
"6,39","11,31709","31,73125","6,39","0,1646678","31,73125","6,39","0,07279714","31,73125","6,39","0,02193451","31,73125","6,39","0,03862381","31,73125","6,39","0,207901","31,73125","6,39","0,2261798","31,73125","6,39","0,2158483","31,73138","6,39","0,237306","31,73138"
"6,4","11,27577","31,78125","6,4","0,1649857","31,78125","6,4","0,07359187","31,78125","6,4","0,02241135","31,78125","6,4","0,03703435","31,78125","6,4","0,2094905","31,78125","6,4","0,225544","31,78125","6,4","0,2147357","31,78125","6,4","0,2365112","31,78138"
"6,41","11,22443","31,83125","6,41","0,1654625","31,83125","6,41","0,07375082","31,83125","6,41","0,02209345","31,83125","6,41","0,03480911","31,83125","6,41","0,2120336","31,83125","6,41","0,2245903","31,83125","6,41","0,2147357","31,83125","6,41","0,2361933","31,83125"
"6,42","11,1626","31,88125","6,42","0,1659393","31,88125","6,42","0,07454554","31,88125","6,42","0,02272924","31,88125","6,42","0,03353755","31,88113","6,42","0,2142588","31,88113","6,42","0,2250671","31,88125","6,42","0,2150536","31,88125","6,42","0,2358754","31,88125"
"6,43","11,08615","31,93138","6,43","0,1662572","31,93125","6,43","0,076135","31,93125","6,43","0,02272924","31,93138","6,43","0,035127","31,93125","6,43","0,2158483","31,93125","6,43","0,2279282","31,93138","6,43","0,2163251","31,93138","6,43","0,2350807","31,93125"
"6,44","10,9876","31,98125","6,44","0,1665751","31,98138","6,44","0,07836024","31,98138","6,44","0,02209345","31,98138","6,44","0,04021327","31,98138","6,44","0,2171199","31,98125","6,44","0,231425","31,98125","6,44","0,2187093","31,98138","6,44","0,2350807","31,98138"
"6,45","10,86934","32,031","6,45","0,1667341","32,03113","6,45","0,08010864","32,03113","6,45","0,02288818","32,03113","6,45","0,04593531","32,031","6,45","0,2175967","32,03113","6,45","0,2338092","32,031","6,45","0,2198219","32,031","6,45","0,2361933","32,031"
"6,46","10,74918","32,08125","6,46","0,1673698","32,08113","6,46","0,08122126","32,08125","6,46","0,02368291","32,08125","6,46","0,0483195","32,08113","6,46","0,2174377","32,08125","6,46","0,2346039","32,08125","6,46","0,2198219","32,08113","6,46","0,2381007","32,08125"
"6,47","10,64396","32,13125","6,47","0,1673698","32,13125","6,47","0,08074442","32,13125","6,47","0,02479553","32,13125","6,47","0,04736583","32,13125","6,47","0,2171199","32,13125","6,47","0,2338092","32,13125","6,47","0,2202988","32,13125","6,47","0,240167","32,13125"
"6,48","10,55368","32,18138","6,48","0,1681646","32,18138","6,48","0,08042654","32,18125","6,48","0,02765656","32,18125","6,48","0,04418691","32,18138","6,48","0,2147357","32,18138","6,48","0,2322197","32,18138","6,48","0,2210935","32,18138","6,48","0,2428691","32,18125"
"6,49","10,47262","32,23112","6,49","0,1691182","32,23112","6,49","0,08201599","32,23112","6,49","0,0298818","32,23125","6,49","0,04227956","32,23125","6,49","0,2110799","32,23112","6,49","0,2319018","32,23112","6,49","0,2214114","32,23125","6,49","0,2457301","32,23125"
"6,5","10,40189","32,28113","6,5","0,1691182","32,28113","6,5","0,08471807","32,28113","6,5","0,02797445","32,28113","6,5","0,0427564","32,28113","6,5","0,2086957","32,28113","6,5","0,2325376","32,28125","6,5","0,2218882","32,28113","6,5","0,2481143","32,28113"
"6,51","10,34228","32,33125","6,51","0,1694361","32,33125","6,51","0,08598963","32,33125","6,51","0,0260671","32,33125","6,51","0,04434586","32,33125","6,51","0,207901","32,33125","6,51","0,2326965","32,33125","6,51","0,2223651","32,33125","6,51","0,2500216","32,33125"
"6,52","10,29412","32,38125","6,52","0,169754","32,38125","6,52","0,08440018","32,38138","6,52","0,0260671","32,38125","6,52","0,04466375","32,38125","6,52","0,2088547","32,38125","6,52","0,2322197","32,38125","6,52","0,2206167","32,38125","6,52","0,2500216","32,38125"
"6,53","10,25788","32,43113","6,53","0,1683235","32,43125","6,53","0,08328756","32,43125","6,53","0,02670288","32,43125","6,53","0,04593531","32,43125","6,53","0,2123515","32,43125","6,53","0,2311071","32,43113","6,53","0,2191861","32,43125","6,53","0,2477964","32,43125"
"6,54","10,22339","32,48125","6,54","0,1665751","32,48112","6,54","0,08519491","32,48112","6,54","0,0260671","32,48125","6,54","0,04816055","32,48112","6,54","0,2150536","32,48112","6,54","0,2306302","32,48112","6,54","0,2210935","32,48125","6,54","0,2452533","32,48125"
"6,55","10,16776","32,53125","6,55","0,167052","32,53125","6,55","0,08837382","32,53125","6,55","0,02527237","32,53125","6,55","0,0483195","32,53113","6,55","0,2144178","32,53125","6,55","0,231425","32,53125","6,55","0,2237956","32,53125","6,55","0,2436638","32,53125"
"6,56","10,07207","32,58138","6,56","0,1691182","32,58138","6,56","0,090758","32,58138","6,56","0,02447764","32,58138","6,56","0,04736583","32,58138","6,56","0,2123515","32,58138","6,56","0,2325376","32,58138","6,56","0,2239545","32,58138","6,56","0,2420743","32,58138"
"6,57","9,929657","32,63113","6,57","0,1683235","32,63113","6,57","0,090758","32,63113","6,57","0,02479553","32,63113","6,57","0,04736583","32,63113","6,57","0,2099673","32,63113","6,57","0,2322197","32,63113","6,57","0,2231598","32,63113","6,57","0,2406438","32,63113"
"6,58","9,755611","32,68125","6,58","0,1651446","32,68125","6,58","0,09028117","32,68125","6,58","0,02590815","32,68125","6,58","0,04704793","32,68125","6,58","0,2086957","32,68125","6,58","0,2311071","32,68125","6,58","0,222683","32,68125","6,58","0,2406438","32,68125"
"6,59","9,579182","32,73125","6,59","0,1665751","32,73125","6,59","0,09028117","32,73125","6,59","0,02670288","32,73125","6,59","0,04514058","32,73125","6,59","0,2099673","32,73125","6,59","0,2311071","32,73125","6,59","0,2215703","32,73125","6,59","0,2422333","32,73125"
"6,6","9,419918","32,78125","6,6","0,1718203","32,78125","6,6","0,09155273","32,78125","6,6","0,02670288","32,78113","6,6","0,04355113","32,78113","6,6","0,2120336","32,78113","6,6","0,2319018","32,78113","6,6","0,2214114","32,78125","6,6","0,2436638","32,78125"
"6,61","9,283543","32,83125","6,61","0,1691182","32,83125","6,61","0,09202957","32,83125","6,61","0,02670288","32,83125","6,61","0,04339218","32,83125","6,61","0,2115567","32,83125","6,61","0,2317429","32,83125","6,61","0,2242724","32,83125","6,61","0,2446175","32,83125"
"6,62","9,170532","32,88125","6,62","0,1641909","32,88125","6,62","0,09123484","32,88125","6,62","0,02686183","32,88125","6,62","0,04339218","32,88125","6,62","0,2083778","32,88125","6,62","0,2309481","32,88125","6,62","0,2263387","32,88125","6,62","0,2454122","32,88113"
"6,63","9,07437","32,93125","6,63","0,1694361","32,93125","6,63","0,09202957","32,93125","6,63","0,02765656","32,93125","6,63","0,04418691","32,93125","6,63","0,2067884","32,93125","6,63","0,2309481","32,93125","6,63","0,2269745","32,93125","6,63","0,2457301","32,93125"
